,second_mps,inst2_time_baseline,inst2_time_warmstart,warmstart_type,configuration,inst2_epsilon_value,inst2_result_warmstart,inst2_network_name,inst2_image_name,inst2_mps_path,inst1_epsilon_value,inst1_network_name,inst1_image_name,inst1_mps_path,inst2_result_baseline
41,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x2/image_5/mnist-net_256x2_5_0_037.mps,325.092,28.589,UNSAT-UNSAT,,0.037,UNSAT,mnist-net_256x2,image_5,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x2/image_5/mnist-net_256x2_5_0_037.mps,0.029,mnist-net_256x2,image_5,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x2/image_5/mnist-net_256x2_5_0_029.mps,UNSAT
42,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x2/image_5/mnist-net_256x2_5_0_037.mps,325.092,20.152,UNSAT-UNSAT,,0.037,UNSAT,mnist-net_256x2,image_5,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x2/image_5/mnist-net_256x2_5_0_037.mps,0.031,mnist-net_256x2,image_5,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x2/image_5/mnist-net_256x2_5_0_031.mps,UNSAT
43,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x2/image_5/mnist-net_256x2_5_0_035.mps,191.347,104.232,UNSAT-UNSAT,,0.035,UNSAT,mnist-net_256x2,image_5,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x2/image_5/mnist-net_256x2_5_0_035.mps,0.033,mnist-net_256x2,image_5,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x2/image_5/mnist-net_256x2_5_0_033.mps,UNSAT
44,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x2/image_5/mnist-net_256x2_5_0_037.mps,325.092,103.484,UNSAT-UNSAT,,0.037,UNSAT,mnist-net_256x2,image_5,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x2/image_5/mnist-net_256x2_5_0_037.mps,0.033,mnist-net_256x2,image_5,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x2/image_5/mnist-net_256x2_5_0_033.mps,UNSAT
45,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_9/mnist-net_9_0_039.mps,2.006,0.389,UNSAT-UNSAT,,0.039,UNSAT,mnist-net,image_9,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_9/mnist-net_9_0_039.mps,0.037,mnist-net,image_9,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_9/mnist-net_9_0_037.mps,UNSAT
46,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_9/mnist-net_9_0_041.mps,5.196,0.381,UNSAT-UNSAT,,0.041,UNSAT,mnist-net,image_9,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_9/mnist-net_9_0_041.mps,0.037,mnist-net,image_9,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_9/mnist-net_9_0_037.mps,UNSAT
47,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_9/mnist-net_9_0_041.mps,2.703,0.381,UNSAT-UNSAT,,0.041,UNSAT,mnist-net,image_9,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_9/mnist-net_9_0_041.mps,0.037,mnist-net,image_9,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_9/mnist-net_9_0_037.mps,UNSAT
48,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_9/mnist-net_9_0_043.mps,4.605,0.415,UNSAT-UNSAT,,0.043,UNSAT,mnist-net,image_9,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_9/mnist-net_9_0_043.mps,0.037,mnist-net,image_9,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_9/mnist-net_9_0_037.mps,UNSAT
49,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_9/mnist-net_9_0_043.mps,2.421,0.415,UNSAT-UNSAT,,0.043,UNSAT,mnist-net,image_9,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_9/mnist-net_9_0_043.mps,0.037,mnist-net,image_9,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_9/mnist-net_9_0_037.mps,UNSAT
50,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_9/mnist-net_9_0_045.mps,9.76,0.415,UNSAT-UNSAT,,0.045,UNSAT,mnist-net,image_9,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_9/mnist-net_9_0_045.mps,0.037,mnist-net,image_9,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_9/mnist-net_9_0_037.mps,UNSAT
51,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_9/mnist-net_9_0_045.mps,5.058,0.415,UNSAT-UNSAT,,0.045,UNSAT,mnist-net,image_9,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_9/mnist-net_9_0_045.mps,0.037,mnist-net,image_9,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_9/mnist-net_9_0_037.mps,UNSAT
52,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_9/mnist-net_9_0_047.mps,39.14,0.412,UNSAT-UNSAT,,0.047,UNSAT,mnist-net,image_9,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_9/mnist-net_9_0_047.mps,0.037,mnist-net,image_9,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_9/mnist-net_9_0_037.mps,UNSAT
53,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_9/mnist-net_9_0_047.mps,15.848,0.412,UNSAT-UNSAT,,0.047,UNSAT,mnist-net,image_9,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_9/mnist-net_9_0_047.mps,0.037,mnist-net,image_9,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_9/mnist-net_9_0_037.mps,UNSAT
54,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_9/mnist-net_9_0_049.mps,72.156,0.418,UNSAT-UNSAT,,0.049,UNSAT,mnist-net,image_9,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_9/mnist-net_9_0_049.mps,0.037,mnist-net,image_9,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_9/mnist-net_9_0_037.mps,UNSAT
55,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_9/mnist-net_9_0_049.mps,25.072,0.418,UNSAT-UNSAT,,0.049,UNSAT,mnist-net,image_9,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_9/mnist-net_9_0_049.mps,0.037,mnist-net,image_9,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_9/mnist-net_9_0_037.mps,UNSAT
56,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_9/mnist-net_9_0_051.mps,103.752,0.407,UNSAT-UNSAT,,0.051,UNSAT,mnist-net,image_9,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_9/mnist-net_9_0_051.mps,0.037,mnist-net,image_9,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_9/mnist-net_9_0_037.mps,UNSAT
57,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_9/mnist-net_9_0_051.mps,45.049,0.407,UNSAT-UNSAT,,0.051,UNSAT,mnist-net,image_9,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_9/mnist-net_9_0_051.mps,0.037,mnist-net,image_9,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_9/mnist-net_9_0_037.mps,UNSAT
58,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_9/mnist-net_9_0_053.mps,145.532,0.414,UNSAT-UNSAT,,0.053,UNSAT,mnist-net,image_9,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_9/mnist-net_9_0_053.mps,0.037,mnist-net,image_9,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_9/mnist-net_9_0_037.mps,UNSAT
59,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_9/mnist-net_9_0_053.mps,59.261,0.414,UNSAT-UNSAT,,0.053,UNSAT,mnist-net,image_9,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_9/mnist-net_9_0_053.mps,0.037,mnist-net,image_9,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_9/mnist-net_9_0_037.mps,UNSAT
60,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_9/mnist-net_9_0_055.mps,638.888,0.41,UNSAT-UNSAT,,0.055,UNSAT,mnist-net,image_9,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_9/mnist-net_9_0_055.mps,0.037,mnist-net,image_9,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_9/mnist-net_9_0_037.mps,UNSAT
61,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_9/mnist-net_9_0_055.mps,262.951,0.41,UNSAT-UNSAT,,0.055,UNSAT,mnist-net,image_9,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_9/mnist-net_9_0_055.mps,0.037,mnist-net,image_9,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_9/mnist-net_9_0_037.mps,UNSAT
62,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_9/mnist-net_9_0_057.mps,1103.577,0.413,UNSAT-UNSAT,,0.057,UNSAT,mnist-net,image_9,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_9/mnist-net_9_0_057.mps,0.037,mnist-net,image_9,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_9/mnist-net_9_0_037.mps,UNSAT
63,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_9/mnist-net_9_0_057.mps,605.812,0.413,UNSAT-UNSAT,,0.057,UNSAT,mnist-net,image_9,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_9/mnist-net_9_0_057.mps,0.037,mnist-net,image_9,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_9/mnist-net_9_0_037.mps,UNSAT
64,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_9/mnist-net_9_0_059.mps,2275.459,0.391,UNSAT-UNSAT,,0.059,UNSAT,mnist-net,image_9,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_9/mnist-net_9_0_059.mps,0.037,mnist-net,image_9,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_9/mnist-net_9_0_037.mps,UNSAT
65,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_9/mnist-net_9_0_059.mps,3028.086,0.391,UNSAT-UNSAT,,0.059,UNSAT,mnist-net,image_9,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_9/mnist-net_9_0_059.mps,0.037,mnist-net,image_9,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_9/mnist-net_9_0_037.mps,UNSAT
66,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_9/mnist-net_9_0_041.mps,5.196,3.664,UNSAT-UNSAT,,0.041,UNSAT,mnist-net,image_9,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_9/mnist-net_9_0_041.mps,0.039,mnist-net,image_9,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_9/mnist-net_9_0_039.mps,UNSAT
67,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_9/mnist-net_9_0_041.mps,2.703,3.664,UNSAT-UNSAT,,0.041,UNSAT,mnist-net,image_9,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_9/mnist-net_9_0_041.mps,0.039,mnist-net,image_9,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_9/mnist-net_9_0_039.mps,UNSAT
68,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_9/mnist-net_9_0_043.mps,4.605,3.626,UNSAT-UNSAT,,0.043,UNSAT,mnist-net,image_9,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_9/mnist-net_9_0_043.mps,0.039,mnist-net,image_9,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_9/mnist-net_9_0_039.mps,UNSAT
69,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_9/mnist-net_9_0_043.mps,2.421,3.626,UNSAT-UNSAT,,0.043,UNSAT,mnist-net,image_9,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_9/mnist-net_9_0_043.mps,0.039,mnist-net,image_9,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_9/mnist-net_9_0_039.mps,UNSAT
70,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_9/mnist-net_9_0_045.mps,9.76,3.645,UNSAT-UNSAT,,0.045,UNSAT,mnist-net,image_9,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_9/mnist-net_9_0_045.mps,0.039,mnist-net,image_9,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_9/mnist-net_9_0_039.mps,UNSAT
71,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_9/mnist-net_9_0_045.mps,5.058,3.645,UNSAT-UNSAT,,0.045,UNSAT,mnist-net,image_9,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_9/mnist-net_9_0_045.mps,0.039,mnist-net,image_9,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_9/mnist-net_9_0_039.mps,UNSAT
72,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_9/mnist-net_9_0_047.mps,39.14,3.623,UNSAT-UNSAT,,0.047,UNSAT,mnist-net,image_9,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_9/mnist-net_9_0_047.mps,0.039,mnist-net,image_9,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_9/mnist-net_9_0_039.mps,UNSAT
73,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_9/mnist-net_9_0_047.mps,15.848,3.623,UNSAT-UNSAT,,0.047,UNSAT,mnist-net,image_9,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_9/mnist-net_9_0_047.mps,0.039,mnist-net,image_9,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_9/mnist-net_9_0_039.mps,UNSAT
74,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_9/mnist-net_9_0_049.mps,72.156,3.653,UNSAT-UNSAT,,0.049,UNSAT,mnist-net,image_9,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_9/mnist-net_9_0_049.mps,0.039,mnist-net,image_9,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_9/mnist-net_9_0_039.mps,UNSAT
75,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_9/mnist-net_9_0_049.mps,25.072,3.653,UNSAT-UNSAT,,0.049,UNSAT,mnist-net,image_9,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_9/mnist-net_9_0_049.mps,0.039,mnist-net,image_9,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_9/mnist-net_9_0_039.mps,UNSAT
76,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_9/mnist-net_9_0_051.mps,103.752,3.642,UNSAT-UNSAT,,0.051,UNSAT,mnist-net,image_9,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_9/mnist-net_9_0_051.mps,0.039,mnist-net,image_9,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_9/mnist-net_9_0_039.mps,UNSAT
77,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_9/mnist-net_9_0_051.mps,45.049,3.642,UNSAT-UNSAT,,0.051,UNSAT,mnist-net,image_9,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_9/mnist-net_9_0_051.mps,0.039,mnist-net,image_9,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_9/mnist-net_9_0_039.mps,UNSAT
78,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_9/mnist-net_9_0_053.mps,145.532,3.659,UNSAT-UNSAT,,0.053,UNSAT,mnist-net,image_9,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_9/mnist-net_9_0_053.mps,0.039,mnist-net,image_9,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_9/mnist-net_9_0_039.mps,UNSAT
79,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_9/mnist-net_9_0_053.mps,59.261,3.659,UNSAT-UNSAT,,0.053,UNSAT,mnist-net,image_9,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_9/mnist-net_9_0_053.mps,0.039,mnist-net,image_9,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_9/mnist-net_9_0_039.mps,UNSAT
80,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_9/mnist-net_9_0_055.mps,638.888,3.689,UNSAT-UNSAT,,0.055,UNSAT,mnist-net,image_9,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_9/mnist-net_9_0_055.mps,0.039,mnist-net,image_9,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_9/mnist-net_9_0_039.mps,UNSAT
81,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_9/mnist-net_9_0_055.mps,262.951,3.689,UNSAT-UNSAT,,0.055,UNSAT,mnist-net,image_9,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_9/mnist-net_9_0_055.mps,0.039,mnist-net,image_9,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_9/mnist-net_9_0_039.mps,UNSAT
82,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_9/mnist-net_9_0_057.mps,1103.577,3.688,UNSAT-UNSAT,,0.057,UNSAT,mnist-net,image_9,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_9/mnist-net_9_0_057.mps,0.039,mnist-net,image_9,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_9/mnist-net_9_0_039.mps,UNSAT
83,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_9/mnist-net_9_0_057.mps,605.812,3.688,UNSAT-UNSAT,,0.057,UNSAT,mnist-net,image_9,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_9/mnist-net_9_0_057.mps,0.039,mnist-net,image_9,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_9/mnist-net_9_0_039.mps,UNSAT
84,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_9/mnist-net_9_0_059.mps,2275.459,3.694,UNSAT-UNSAT,,0.059,UNSAT,mnist-net,image_9,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_9/mnist-net_9_0_059.mps,0.039,mnist-net,image_9,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_9/mnist-net_9_0_039.mps,UNSAT
85,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_9/mnist-net_9_0_059.mps,3028.086,3.694,UNSAT-UNSAT,,0.059,UNSAT,mnist-net,image_9,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_9/mnist-net_9_0_059.mps,0.039,mnist-net,image_9,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_9/mnist-net_9_0_039.mps,UNSAT
86,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_9/mnist-net_9_0_043.mps,4.605,4.498,UNSAT-UNSAT,,0.043,UNSAT,mnist-net,image_9,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_9/mnist-net_9_0_043.mps,0.041,mnist-net,image_9,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_9/mnist-net_9_0_041.mps,UNSAT
87,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_9/mnist-net_9_0_043.mps,4.605,4.498,UNSAT-UNSAT,,0.043,UNSAT,mnist-net,image_9,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_9/mnist-net_9_0_043.mps,0.041,mnist-net,image_9,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_9/mnist-net_9_0_041.mps,UNSAT
88,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_9/mnist-net_9_0_043.mps,2.421,4.498,UNSAT-UNSAT,,0.043,UNSAT,mnist-net,image_9,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_9/mnist-net_9_0_043.mps,0.041,mnist-net,image_9,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_9/mnist-net_9_0_041.mps,UNSAT
89,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_9/mnist-net_9_0_043.mps,2.421,4.498,UNSAT-UNSAT,,0.043,UNSAT,mnist-net,image_9,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_9/mnist-net_9_0_043.mps,0.041,mnist-net,image_9,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_9/mnist-net_9_0_041.mps,UNSAT
90,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_9/mnist-net_9_0_045.mps,9.76,4.527,UNSAT-UNSAT,,0.045,UNSAT,mnist-net,image_9,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_9/mnist-net_9_0_045.mps,0.041,mnist-net,image_9,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_9/mnist-net_9_0_041.mps,UNSAT
91,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_9/mnist-net_9_0_045.mps,9.76,4.527,UNSAT-UNSAT,,0.045,UNSAT,mnist-net,image_9,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_9/mnist-net_9_0_045.mps,0.041,mnist-net,image_9,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_9/mnist-net_9_0_041.mps,UNSAT
